backend,variant,deg,npts,rep,type,op,maxrelerr,meanrelerr,tpercall
neon,Q,512,7797,75,qd,POLYMUL,7.1157e-63,7.8071e-65,7.0723e-03
neon,BF,512,7797,75,dd,HORNER,7.1862e-33,1.9350e-33,4.2042e-06
neon,BF,512,7797,75,dd,HORNER-V,7.1862e-33,1.9350e-33,2.8102e-06
neon,BF,512,7797,75,dd,ESTRIN,3.5198e-32,6.8378e-33,9.3878e-07
neon,BF,512,7797,75,dd,ESTRIN-V,3.5198e-32,6.8378e-33,8.7903e-07
neon,BF,512,7797,75,dd,EVALDIFF,1.6043e-30,1.8796e-32,4.2241e-06
neon,BF,512,7797,75,dd,POLYMUL,1.0584e-29,8.3505e-32,2.9439e-04
neon,BF,512,7797,75,td,HORNER,9.3813e-49,1.4193e-49,9.6002e-06
neon,BF,512,7797,75,td,HORNER-V,9.3813e-49,1.4193e-49,6.4077e-06
neon,BF,512,7797,75,td,ESTRIN,1.7094e-48,3.0852e-49,4.3946e-06
neon,BF,512,7797,75,td,ESTRIN-V,1.7094e-48,3.0852e-49,2.6206e-06
neon,BF,512,7797,75,td,EVALDIFF,1.3255e-48,1.8641e-49,9.7087e-06
neon,BF,512,7797,75,td,POLYMUL,2.8465e-45,7.9093e-48,1.0928e-03
neon,BF,512,7797,75,qd,HORNER,7.3782e-65,8.8798e-66,1.4121e-05
neon,BF,512,7797,75,qd,HORNER-V,7.3782e-65,8.8798e-66,8.9810e-06
neon,BF,512,7797,75,qd,ESTRIN,1.4659e-64,1.7360e-65,5.7441e-06
neon,BF,512,7797,75,qd,ESTRIN-V,1.4659e-64,1.7360e-65,5.3561e-06
neon,BF,512,7797,75,qd,EVALDIFF,6.4368e-65,1.3447e-65,1.6346e-05
neon,BF,512,7797,75,qd,POLYMUL,3.7335e-62,2.8480e-64,2.3155e-03
neon,FMA,512,7797,75,dd,HORNER,7.6568e-33,1.9826e-33,2.3280e-06
neon,FMA,512,7797,75,dd,HORNER-V,7.6568e-33,1.9826e-33,1.8307e-06
neon,FMA,512,7797,75,dd,ESTRIN,3.1285e-32,7.9035e-33,6.8697e-07
neon,FMA,512,7797,75,dd,ESTRIN-V,3.1285e-32,7.9035e-33,6.1161e-07
neon,FMA,512,7797,75,dd,EVALDIFF,1.6043e-30,1.9010e-32,2.3100e-06
neon,FMA,512,7797,75,dd,POLYMUL,1.6568e-29,1.1366e-31,2.0345e-04
neon,FMA,512,7797,75,td,HORNER,1.1681e-48,1.8327e-49,5.0232e-06
neon,FMA,512,7797,75,td,HORNER-V,1.1681e-48,1.8327e-49,4.1735e-06
neon,FMA,512,7797,75,td,ESTRIN,2.4872e-48,4.9938e-49,2.5195e-06
neon,FMA,512,7797,75,td,ESTRIN-V,2.4872e-48,4.9938e-49,1.6693e-06
neon,FMA,512,7797,75,td,EVALDIFF,1.2298e-48,2.3327e-49,6.0867e-06
neon,FMA,512,7797,75,td,POLYMUL,4.8190e-45,1.5082e-47,5.6971e-04
neon,FMA,512,7797,75,qd,HORNER,5.4921e-65,9.5262e-66,7.0336e-06
neon,FMA,512,7797,75,qd,HORNER-V,5.4921e-65,9.5262e-66,4.3964e-06
neon,FMA,512,7797,75,qd,ESTRIN,1.1005e-64,2.3900e-65,3.6062e-06
neon,FMA,512,7797,75,qd,ESTRIN-V,1.1005e-64,2.3900e-65,3.2956e-06
neon,FMA,512,7797,75,qd,EVALDIFF,9.5575e-65,1.4345e-65,9.4489e-06
neon,FMA,512,7797,75,qd,POLYMUL,1.8662e-62,3.0554e-64,1.1313e-03
sve2,Q,512,7797,75,dd,HORNER,7.1862e-33,1.9338e-33,3.5600e-06
sve2,Q,512,7797,75,dd,HORNER-V,7.1862e-33,1.9338e-33,2.2867e-06
sve2,Q,512,7797,75,dd,ESTRIN,3.1285e-32,6.7732e-33,7.7564e-07
sve2,Q,512,7797,75,dd,ESTRIN-V,3.1285e-32,6.7725e-33,6.7897e-07
sve2,Q,512,7797,75,dd,EVALDIFF,1.6043e-30,1.9637e-32,3.5655e-06
sve2,Q,512,7797,75,dd,POLYMUL,1.8939e-29,1.0167e-31,2.1692e-04
sve2,Q,512,7797,75,td,HORNER,1.0877e-48,1.3175e-49,1.3744e-05
sve2,Q,512,7797,75,td,HORNER-V,1.0877e-48,1.3175e-49,1.0381e-05
sve2,Q,512,7797,75,td,ESTRIN,9.3813e-49,2.0313e-49,6.5415e-06
sve2,Q,512,7797,75,td,ESTRIN-V,8.3252e-49,1.6655e-49,5.8183e-06
sve2,Q,512,7797,75,td,EVALDIFF,7.8070e-49,1.2194e-49,1.3851e-05
sve2,Q,512,7797,75,td,POLYMUL,1.4904e-45,6.0053e-48,4.0137e-03
sve2,Q,512,7797,75,qd,HORNER,1.8151e-65,2.5950e-66,3.1842e-05
sve2,Q,512,7797,75,qd,HORNER-V,1.8151e-65,2.5950e-66,1.3051e-05
sve2,Q,512,7797,75,qd,ESTRIN,3.1633e-65,7.6734e-66,2.6975e-05
sve2,Q,512,7797,75,qd,ESTRIN-V,1.0146e-64,1.5113e-65,9.6977e-06
sve2,Q,512,7797,75,qd,EVALDIFF,2.0134e-65,3.2307e-66,3.4943e-05
sve2,Q,512,7797,75,qd,POLYMUL,7.1157e-63,7.8071e-65,7.1470e-03
sve2,BF,512,7797,75,dd,HORNER,7.1862e-33,1.9350e-33,4.2024e-06
sve2,BF,512,7797,75,dd,HORNER-V,7.1862e-33,1.9350e-33,2.5730e-06
sve2,BF,512,7797,75,dd,ESTRIN,3.5198e-32,6.8378e-33,9.4135e-07
sve2,BF,512,7797,75,dd,ESTRIN-V,3.5198e-32,6.8378e-33,8.7446e-07
sve2,BF,512,7797,75,dd,EVALDIFF,1.6043e-30,1.8796e-32,4.2184e-06
sve2,BF,512,7797,75,dd,POLYMUL,1.0584e-29,8.3505e-32,2.9307e-04
sve2,BF,512,7797,75,td,HORNER,9.3813e-49,1.4193e-49,9.6922e-06
sve2,BF,512,7797,75,td,HORNER-V,9.3813e-49,1.4193e-49,6.1935e-06
sve2,BF,512,7797,75,td,ESTRIN,1.7094e-48,3.0852e-49,4.4183e-06
sve2,BF,512,7797,75,td,ESTRIN-V,1.7094e-48,3.0852e-49,2.6936e-06
sve2,BF,512,7797,75,td,EVALDIFF,1.3255e-48,1.8641e-49,9.7581e-06
sve2,BF,512,7797,75,td,POLYMUL,2.8465e-45,7.9093e-48,1.0964e-03
sve2,BF,512,7797,75,qd,HORNER,7.3782e-65,8.8798e-66,1.4195e-05
sve2,BF,512,7797,75,qd,HORNER-V,7.3782e-65,8.8798e-66,9.1492e-06
sve2,BF,512,7797,75,qd,ESTRIN,1.4659e-64,1.7360e-65,5.6455e-06
sve2,BF,512,7797,75,qd,ESTRIN-V,1.4659e-64,1.7360e-65,5.4328e-06
sve2,BF,512,7797,75,qd,EVALDIFF,6.4368e-65,1.3447e-65,1.6353e-05
sve2,BF,512,7797,75,qd,POLYMUL,3.7335e-62,2.8480e-64,2.3112e-03
sve2,FMA,512,7797,75,dd,HORNER,7.6568e-33,1.9826e-33,2.2818e-06
sve2,FMA,512,7797,75,dd,HORNER-V,7.6568e-33,1.9826e-33,1.5962e-06
sve2,FMA,512,7797,75,dd,ESTRIN,3.1285e-32,7.9035e-33,6.8322e-07
sve2,FMA,512,7797,75,dd,ESTRIN-V,3.1285e-32,7.9035e-33,6.0997e-07
sve2,FMA,512,7797,75,dd,EVALDIFF,1.6043e-30,1.9010e-32,2.2949e-06
sve2,FMA,512,7797,75,dd,POLYMUL,1.6568e-29,1.1366e-31,2.0338e-04
sve2,FMA,512,7797,75,td,HORNER,1.1681e-48,1.8327e-49,5.2481e-06
sve2,FMA,512,7797,75,td,HORNER-V,1.1681e-48,1.8327e-49,3.9071e-06
sve2,FMA,512,7797,75,td,ESTRIN,2.4872e-48,4.9938e-49,2.5679e-06
sve2,FMA,512,7797,75,td,ESTRIN-V,2.4872e-48,4.9938e-49,1.7041e-06
sve2,FMA,512,7797,75,td,EVALDIFF,1.2298e-48,2.3327e-49,6.0777e-06
sve2,FMA,512,7797,75,td,POLYMUL,4.8190e-45,1.5082e-47,5.7358e-04
sve2,FMA,512,7797,75,qd,HORNER,5.4921e-65,9.5262e-66,7.2341e-06
sve2,FMA,512,7797,75,qd,HORNER-V,5.4921e-65,9.5262e-66,5.3826e-06
sve2,FMA,512,7797,75,qd,ESTRIN,1.1005e-64,2.3900e-65,3.6377e-06
sve2,FMA,512,7797,75,qd,ESTRIN-V,1.1005e-64,2.3900e-65,3.2802e-06
sve2,FMA,512,7797,75,qd,EVALDIFF,9.5575e-65,1.4345e-65,9.4527e-06
sve2,FMA,512,7797,75,qd,POLYMUL,1.8662e-62,3.0554e-64,1.1366e-03
serial,Q,1000,3996,20,dd,HORNER,7.3681e-33,2.0352e-33,6.9792e-06
serial,Q,1000,3996,20,dd,HORNER-V,7.3681e-33,2.0352e-33,6.7148e-06
serial,Q,1000,3996,20,dd,ESTRIN,3.4250e-32,6.6241e-33,1.4475e-06
serial,Q,1000,3996,20,dd,ESTRIN-V,3.4250e-32,6.6241e-33,1.4475e-06
serial,Q,1000,3996,20,dd,EVALDIFF,5.2392e-31,1.1703e-32,6.9792e-06
serial,Q,1000,3996,20,dd,POLYMUL,6.3762e-29,1.9160e-31,8.2257e-04
serial,Q,1000,3996,20,td,HORNER,8.3430e-49,1.3089e-49,2.6884e-05
serial,Q,1000,3996,20,td,HORNER-V,8.3430e-49,1.3089e-49,3.5128e-05
serial,Q,1000,3996,20,td,ESTRIN,1.5377e-48,1.9985e-49,1.2413e-05
serial,Q,1000,3996,20,td,ESTRIN-V,1.5377e-48,1.9985e-49,1.2415e-05
serial,Q,1000,3996,20,td,EVALDIFF,7.5471e-49,1.2702e-49,2.7042e-05
serial,Q,1000,3996,20,td,POLYMUL,1.2906e-45,6.9220e-48,1.5081e-02
serial,Q,1000,3996,20,qd,HORNER,1.7697e-65,2.1576e-66,6.0939e-05
serial,Q,1000,3996,20,qd,HORNER-V,1.7697e-65,2.1576e-66,5.6914e-05
serial,Q,1000,3996,20,qd,ESTRIN,3.0413e-65,6.8425e-66,5.0622e-05
serial,Q,1000,3996,20,qd,ESTRIN-V,3.0413e-65,6.8425e-66,5.0613e-05
serial,Q,1000,3996,20,qd,EVALDIFF,2.8955e-65,3.0567e-66,6.7115e-05
serial,Q,1000,3996,20,qd,POLYMUL,7.1638e-63,9.6810e-65,2.6772e-02
serial,BF,1000,3996,20,dd,HORNER,7.3681e-33,2.0135e-33,8.2304e-06
serial,BF,1000,3996,20,dd,HORNER-V,7.3681e-33,2.0135e-33,8.2232e-06
serial,BF,1000,3996,20,dd,ESTRIN,3.4250e-32,6.7698e-33,1.7437e-06
serial,BF,1000,3996,20,dd,ESTRIN-V,3.4250e-32,6.7698e-33,1.7427e-06
serial,BF,1000,3996,20,dd,EVALDIFF,5.2392e-31,1.1649e-32,8.2802e-06
serial,BF,1000,3996,20,dd,POLYMUL,6.6029e-29,1.7893e-31,1.1183e-03
serial,BF,1000,3996,20,td,HORNER,7.7091e-49,1.4237e-49,1.8746e-05
serial,BF,1000,3996,20,td,HORNER-V,7.7091e-49,1.4237e-49,1.8695e-05
serial,BF,1000,3996,20,td,ESTRIN,1.3893e-48,3.2583e-49,8.4314e-06
serial,BF,1000,3996,20,td,ESTRIN-V,1.3893e-48,3.2583e-49,8.4132e-06
serial,BF,1000,3996,20,td,EVALDIFF,8.4893e-49,1.8553e-49,1.8939e-05
serial,BF,1000,3996,20,td,POLYMUL,1.4676e-45,8.7472e-48,4.1512e-03
serial,BF,1000,3996,20,qd,HORNER,5.4009e-65,7.9045e-66,2.7818e-05
serial,BF,1000,3996,20,qd,HORNER-V,5.4009e-65,7.9045e-66,2.7491e-05
serial,BF,1000,3996,20,qd,ESTRIN,9.7819e-65,1.6961e-65,1.0863e-05
serial,BF,1000,3996,20,qd,ESTRIN-V,9.7819e-65,1.6961e-65,1.0864e-05
serial,BF,1000,3996,20,qd,EVALDIFF,9.2333e-65,1.1547e-65,3.1825e-05
serial,BF,1000,3996,20,qd,POLYMUL,2.6772e-62,3.2394e-64,8.8313e-03
serial,FMA,1000,3996,20,dd,HORNER,7.3681e-33,2.0767e-33,4.5740e-06
serial,FMA,1000,3996,20,dd,HORNER-V,7.3681e-33,2.0767e-33,4.4797e-06
serial,FMA,1000,3996,20,dd,ESTRIN,3.4250e-32,6.6570e-33,1.2708e-06
serial,FMA,1000,3996,20,dd,ESTRIN-V,3.4250e-32,6.6570e-33,1.2732e-06
serial,FMA,1000,3996,20,dd,EVALDIFF,5.2392e-31,1.4161e-32,4.5338e-06
serial,FMA,1000,3996,20,dd,POLYMUL,1.8227e-28,3.1484e-31,7.7063e-04
serial,FMA,1000,3996,20,td,HORNER,9.1505e-49,1.7362e-49,9.9284e-06
serial,FMA,1000,3996,20,td,HORNER-V,9.1505e-49,1.7362e-49,1.0123e-05
serial,FMA,1000,3996,20,td,ESTRIN,1.9184e-48,4.2524e-49,4.7904e-06
serial,FMA,1000,3996,20,td,ESTRIN-V,1.9184e-48,4.2524e-49,4.7897e-06
serial,FMA,1000,3996,20,td,EVALDIFF,1.1020e-48,2.4388e-49,1.1863e-05
serial,FMA,1000,3996,20,td,POLYMUL,8.6217e-46,1.1331e-47,2.1599e-03
serial,FMA,1000,3996,20,qd,HORNER,4.4693e-65,7.3502e-66,1.3754e-05
serial,FMA,1000,3996,20,qd,HORNER-V,4.4693e-65,7.3502e-66,1.3688e-05
serial,FMA,1000,3996,20,qd,ESTRIN,1.5706e-64,2.3077e-65,6.7756e-06
serial,FMA,1000,3996,20,qd,ESTRIN-V,1.5706e-64,2.3077e-65,6.7828e-06
serial,FMA,1000,3996,20,qd,EVALDIFF,1.1844e-64,1.3627e-65,1.8447e-05
serial,FMA,1000,3996,20,qd,POLYMUL,4.4055e-62,4.4279e-64,4.3158e-03
neon,Q,1000,3996,20,dd,HORNER,7.3681e-33,2.0352e-33,6.9813e-06
neon,Q,1000,3996,20,dd,HORNER-V,7.3681e-33,2.0352e-33,4.9652e-06
neon,Q,1000,3996,20,dd,ESTRIN,3.4250e-32,6.6241e-33,1.4506e-06
neon,Q,1000,3996,20,dd,ESTRIN-V,3.4250e-32,6.6241e-33,1.2805e-06
neon,Q,1000,3996,20,dd,EVALDIFF,5.2392e-31,1.1703e-32,6.9733e-06
neon,Q,1000,3996,20,dd,POLYMUL,6.3762e-29,1.9160e-31,8.2258e-04
neon,Q,1000,3996,20,td,HORNER,8.3430e-49,1.3089e-49,2.6865e-05
neon,Q,1000,3996,20,td,HORNER-V,8.3430e-49,1.3089e-49,1.8026e-05
neon,Q,1000,3996,20,td,ESTRIN,1.5377e-48,1.9985e-49,1.2415e-05
neon,Q,1000,3996,20,td,ESTRIN-V,9.3381e-49,1.6969e-49,1.1136e-05
neon,Q,1000,3996,20,td,EVALDIFF,7.5471e-49,1.2702e-49,2.7071e-05
neon,Q,1000,3996,20,td,POLYMUL,1.2906e-45,6.9220e-48,1.5092e-02
neon,Q,1000,3996,20,qd,HORNER,1.7697e-65,2.1576e-66,6.0928e-05
neon,Q,1000,3996,20,qd,HORNER-V,1.7697e-65,2.1576e-66,2.1146e-05
neon,Q,1000,3996,20,qd,ESTRIN,3.0413e-65,6.8425e-66,5.0637e-05
neon,Q,1000,3996,20,qd,ESTRIN-V,1.5002e-64,1.2804e-65,1.6995e-05
neon,Q,1000,3996,20,qd,EVALDIFF,2.8955e-65,3.0567e-66,6.7735e-05
neon,Q,1000,3996,20,qd,POLYMUL,7.1638e-63,9.6810e-65,2.6664e-02
neon,BF,1000,3996,20,dd,HORNER,7.3681e-33,2.0135e-33,8.2303e-06
neon,BF,1000,3996,20,dd,HORNER-V,7.3681e-33,2.0135e-33,5.5031e-06
neon,BF,1000,3996,20,dd,ESTRIN,3.4250e-32,6.7698e-33,1.7428e-06
neon,BF,1000,3996,20,dd,ESTRIN-V,3.4250e-32,6.7698e-33,1.6282e-06
neon,BF,1000,3996,20,dd,EVALDIFF,5.2392e-31,1.1649e-32,8.2978e-06
neon,BF,1000,3996,20,dd,POLYMUL,6.6029e-29,1.7893e-31,1.1191e-03
neon,BF,1000,3996,20,td,HORNER,7.7091e-49,1.4237e-49,1.8752e-05
neon,BF,1000,3996,20,td,HORNER-V,7.7091e-49,1.4237e-49,1.2527e-05
neon,BF,1000,3996,20,td,ESTRIN,1.3893e-48,3.2583e-49,8.4160e-06
neon,BF,1000,3996,20,td,ESTRIN-V,1.3893e-48,3.2583e-49,4.9307e-06
neon,BF,1000,3996,20,td,EVALDIFF,8.4893e-49,1.8553e-49,1.8980e-05
neon,BF,1000,3996,20,td,POLYMUL,1.4676e-45,8.7472e-48,4.1559e-03
neon,BF,1000,3996,20,qd,HORNER,5.4009e-65,7.9045e-66,2.7592e-05
neon,BF,1000,3996,20,qd,HORNER-V,5.4009e-65,7.9045e-66,1.7549e-05
neon,BF,1000,3996,20,qd,ESTRIN,9.7819e-65,1.6961e-65,1.0903e-05
neon,BF,1000,3996,20,qd,ESTRIN-V,9.7819e-65,1.6961e-65,1.0065e-05
neon,BF,1000,3996,20,qd,EVALDIFF,9.2333e-65,1.1547e-65,3.2003e-05
neon,BF,1000,3996,20,qd,POLYMUL,2.6772e-62,3.2394e-64,8.8287e-03
neon,FMA,1000,3996,20,dd,HORNER,7.3681e-33,2.0767e-33,4.5741e-06
neon,FMA,1000,3996,20,dd,HORNER-V,7.3681e-33,2.0767e-33,3.5846e-06
neon,FMA,1000,3996,20,dd,ESTRIN,3.4250e-32,6.6570e-33,1.2700e-06
neon,FMA,1000,3996,20,dd,ESTRIN-V,3.4250e-32,6.6570e-33,1.1203e-06
neon,FMA,1000,3996,20,dd,EVALDIFF,5.2392e-31,1.4161e-32,4.5321e-06
neon,FMA,1000,3996,20,dd,POLYMUL,1.8227e-28,3.1484e-31,7.6951e-04
neon,FMA,1000,3996,20,td,HORNER,9.1505e-49,1.7362e-49,9.7881e-06
neon,FMA,1000,3996,20,td,HORNER-V,9.1505e-49,1.7362e-49,8.1549e-06
neon,FMA,1000,3996,20,td,ESTRIN,1.9184e-48,4.2524e-49,4.7960e-06
neon,FMA,1000,3996,20,td,ESTRIN-V,1.9184e-48,4.2524e-49,3.1070e-06
neon,FMA,1000,3996,20,td,EVALDIFF,1.1020e-48,2.4388e-49,1.1863e-05
neon,FMA,1000,3996,20,td,POLYMUL,8.6217e-46,1.1331e-47,2.1562e-03
neon,FMA,1000,3996,20,qd,HORNER,4.4693e-65,7.3502e-66,1.3732e-05
neon,FMA,1000,3996,20,qd,HORNER-V,4.4693e-65,7.3502e-66,8.5890e-06
neon,FMA,1000,3996,20,qd,ESTRIN,1.5706e-64,2.3077e-65,6.7458e-06
neon,FMA,1000,3996,20,qd,ESTRIN-V,1.5706e-64,2.3077e-65,6.0499e-06
neon,FMA,1000,3996,20,qd,EVALDIFF,1.1844e-64,1.3627e-65,1.8460e-05
neon,FMA,1000,3996,20,qd,POLYMUL,4.4055e-62,4.4279e-64,4.3127e-03
sve2,Q,1000,3996,20,dd,HORNER,7.3681e-33,2.0352e-33,6.9836e-06
sve2,Q,1000,3996,20,dd,HORNER-V,7.3681e-33,2.0352e-33,4.4830e-06
sve2,Q,1000,3996,20,dd,ESTRIN,3.4250e-32,6.6241e-33,1.4479e-06
sve2,Q,1000,3996,20,dd,ESTRIN-V,3.4250e-32,6.6100e-33,1.2498e-06
sve2,Q,1000,3996,20,dd,EVALDIFF,5.2392e-31,1.1703e-32,6.9918e-06
sve2,Q,1000,3996,20,dd,POLYMUL,6.3762e-29,1.9160e-31,8.2266e-04
sve2,Q,1000,3996,20,td,HORNER,8.3430e-49,1.3089e-49,2.6855e-05
sve2,Q,1000,3996,20,td,HORNER-V,8.3430e-49,1.3089e-49,2.0282e-05
sve2,Q,1000,3996,20,td,ESTRIN,1.5377e-48,1.9985e-49,1.2543e-05
sve2,Q,1000,3996,20,td,ESTRIN-V,9.3381e-49,1.6969e-49,1.0987e-05
sve2,Q,1000,3996,20,td,EVALDIFF,7.5471e-49,1.2702e-49,2.7039e-05
sve2,Q,1000,3996,20,td,POLYMUL,1.2906e-45,6.9220e-48,1.5076e-02
sve2,Q,1000,3996,20,qd,HORNER,1.7697e-65,2.1576e-66,6.2148e-05
sve2,Q,1000,3996,20,qd,HORNER-V,1.7697e-65,2.1576e-66,2.5475e-05
sve2,Q,1000,3996,20,qd,ESTRIN,3.0413e-65,6.8425e-66,5.1983e-05
sve2,Q,1000,3996,20,qd,ESTRIN-V,1.5002e-64,1.2429e-65,1.8234e-05
sve2,Q,1000,3996,20,qd,EVALDIFF,2.8955e-65,3.0567e-66,6.8191e-05
sve2,Q,1000,3996,20,qd,POLYMUL,7.1638e-63,9.6810e-65,2.7036e-02
sve2,BF,1000,3996,20,dd,HORNER,7.3681e-33,2.0135e-33,8.2299e-06
sve2,BF,1000,3996,20,dd,HORNER-V,7.3681e-33,2.0135e-33,5.0375e-06
sve2,BF,1000,3996,20,dd,ESTRIN,3.4250e-32,6.7698e-33,1.7388e-06
sve2,BF,1000,3996,20,dd,ESTRIN-V,3.4250e-32,6.7698e-33,1.6189e-06
sve2,BF,1000,3996,20,dd,EVALDIFF,5.2392e-31,1.1649e-32,8.2689e-06
sve2,BF,1000,3996,20,dd,POLYMUL,6.6029e-29,1.7893e-31,1.1132e-03
sve2,BF,1000,3996,20,td,HORNER,7.7091e-49,1.4237e-49,1.8960e-05
sve2,BF,1000,3996,20,td,HORNER-V,7.7091e-49,1.4237e-49,1.2096e-05
sve2,BF,1000,3996,20,td,ESTRIN,1.3893e-48,3.2583e-49,8.4571e-06
sve2,BF,1000,3996,20,td,ESTRIN-V,1.3893e-48,3.2583e-49,5.0652e-06
sve2,BF,1000,3996,20,td,EVALDIFF,8.4893e-49,1.8553e-49,1.9070e-05
sve2,BF,1000,3996,20,td,POLYMUL,1.4676e-45,8.7472e-48,4.1731e-03
sve2,BF,1000,3996,20,qd,HORNER,5.4009e-65,7.9045e-66,2.7712e-05
sve2,BF,1000,3996,20,qd,HORNER-V,5.4009e-65,7.9045e-66,1.7874e-05
sve2,BF,1000,3996,20,qd,ESTRIN,9.7819e-65,1.6961e-65,1.0739e-05
sve2,BF,1000,3996,20,qd,ESTRIN-V,9.7819e-65,1.6961e-65,1.0201e-05
sve2,BF,1000,3996,20,qd,EVALDIFF,9.2333e-65,1.1547e-65,3.1942e-05
sve2,BF,1000,3996,20,qd,POLYMUL,2.6772e-62,3.2394e-64,8.7674e-03
sve2,FMA,1000,3996,20,dd,HORNER,7.3681e-33,2.0767e-33,4.4731e-06
sve2,FMA,1000,3996,20,dd,HORNER-V,7.3681e-33,2.0767e-33,3.1262e-06
sve2,FMA,1000,3996,20,dd,ESTRIN,3.4250e-32,6.6570e-33,1.2733e-06
sve2,FMA,1000,3996,20,dd,ESTRIN-V,3.4250e-32,6.6570e-33,1.1189e-06
sve2,FMA,1000,3996,20,dd,EVALDIFF,5.2392e-31,1.4161e-32,4.5040e-06
sve2,FMA,1000,3996,20,dd,POLYMUL,1.8227e-28,3.1484e-31,7.7001e-04
sve2,FMA,1000,3996,20,td,HORNER,9.1505e-49,1.7362e-49,1.0225e-05
sve2,FMA,1000,3996,20,td,HORNER-V,9.1505e-49,1.7362e-49,7.6346e-06
sve2,FMA,1000,3996,20,td,ESTRIN,1.9184e-48,4.2524e-49,4.9179e-06
sve2,FMA,1000,3996,20,td,ESTRIN-V,1.9184e-48,4.2524e-49,3.1626e-06
sve2,FMA,1000,3996,20,td,EVALDIFF,1.1020e-48,2.4388e-49,1.1908e-05
sve2,FMA,1000,3996,20,td,POLYMUL,8.6217e-46,1.1331e-47,2.1805e-03
sve2,FMA,1000,3996,20,qd,HORNER,4.4693e-65,7.3502e-66,1.4135e-05
sve2,FMA,1000,3996,20,qd,HORNER-V,4.4693e-65,7.3502e-66,1.0502e-05
sve2,FMA,1000,3996,20,qd,ESTRIN,1.5706e-64,2.3077e-65,6.7756e-06
sve2,FMA,1000,3996,20,qd,ESTRIN-V,1.5706e-64,2.3077e-65,5.9913e-06
sve2,FMA,1000,3996,20,qd,EVALDIFF,1.1844e-64,1.3627e-65,1.8469e-05
sve2,FMA,1000,3996,20,qd,POLYMUL,4.4055e-62,4.4279e-64,4.3070e-03
